typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20150101","2015","52","2015","36","AUS","Australia","M","Import","757","CHE","Switzerland","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4432293","false","-1","N/A",,"false","4432293","false",,"false",,"88674530","88674530","0","true","false",
"C","A","20150101","2015","52","2015","36","AUS","Australia","M","Import","760","SYR","Syria","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18174","false","-1","N/A",,"false","18174","false",,"false",,"29776","29776","0","true","false",
"C","A","20150101","2015","52","2015","36","AUS","Australia","M","Import","764","THA","Thailand","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42714","false","-1","N/A",,"false","42714","false",,"false",,"43020","43020","0","true","false",
"C","A","20150101","2015","52","2015","36","AUS","Australia","M","Import","784","ARE","United Arab Emirates","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10336","false","-1","N/A",,"false","10336","false",,"false",,"31606","31606","0","true","false",
"C","A","20150101","2015","52","2015","36","AUS","Australia","M","Import","792","TUR","Türkiye","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17202","false","-1","N/A",,"false","17202","false",,"false",,"83599","83599","0","true","false",
"C","A","20150101","2015","52","2015","36","AUS","Australia","M","Import","800","UGA","Uganda","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","468327","false","-1","N/A",,"false","468327","false",,"false",,"1408643","1408643","0","true","false",
"C","A","20150101","2015","52","2015","36","AUS","Australia","M","Import","807","MKD","North Macedonia","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17509","false","-1","N/A",,"false","17509","false",,"false",,"104337","104337","0","true","false",
"C","A","20150101","2015","52","2015","36","AUS","Australia","M","Import","826","GBR","United Kingdom","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","905235","false","-1","N/A",,"false","905235","false",,"false",,"6370732","6370732","0","true","false",
"C","A","20150101","2015","52","2015","36","AUS","Australia","M","Import","834","TZA","United Rep. of Tanzania","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","416079","false","-1","N/A",,"false","416079","false",,"false",,"1630766","1630766","0","true","false",
"C","A","20150101","2015","52","2015","36","AUS","Australia","M","Import","842","USA","USA","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","617000","false","-1","N/A",,"false","617000","false",,"false",,"3163984","3163984","0","true","false",
"C","A","20150101","2015","52","2015","36","AUS","Australia","M","Import","887","YEM","Yemen","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1025","false","-1","N/A",,"false","1025","false",,"false",,"14743","14743","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","0","W00","World","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","99252333","false","-1","N/A",,"false","99252333","false",,"false",,"453150663","453150663","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","40","AUT","Austria","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5556","false","-1","N/A",,"false","5556","false",,"false",,"82125","82125","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","56","BEL","Belgium","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","200637","false","-1","N/A",,"false","200637","false",,"false",,"798540","798540","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","68","BOL","Bolivia (Plurinational State of)","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1104","false","-1","N/A",,"false","1104","false",,"false",,"7287","7287","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","70","BIH","Bosnia Herzegovina","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","302720","false","-1","N/A",,"false","302720","false",,"false",,"101008","101008","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","76","BRA","Brazil","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16359590","false","-1","N/A",,"false","16359590","false",,"false",,"55494594","55494594","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","84","BLZ","Belize","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","360","false","-1","N/A",,"false","360","false",,"false",,"9558","9558","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","104","MMR","Myanmar","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10891","false","-1","N/A",,"false","10891","false",,"false",,"33679","33679","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","108","BDI","Burundi","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","56588","false","-1","N/A",,"false","56588","false",,"false",,"363964","363964","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","124","CAN","Canada","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","410235","false","-1","N/A",,"false","410235","false",,"false",,"2426149","2426149","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","144","LKA","Sri Lanka","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7309","false","-1","N/A",,"false","7309","false",,"false",,"11790","11790","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","152","CHL","Chile","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","31247","false","-1","N/A",,"false","31247","false",,"false",,"174668","174668","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","156","CHN","China","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","616091","false","-1","N/A",,"false","616091","false",,"false",,"2283747","2283747","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","170","COL","Colombia","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8220458","false","-1","N/A",,"false","8220458","false",,"false",,"32596411","32596411","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","188","CRI","Costa Rica","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2932438","false","-1","N/A",,"false","2932438","false",,"false",,"13065962","13065962","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","191","HRV","Croatia","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","130468","false","-1","N/A",,"false","130468","false",,"false",,"110181","110181","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","192","CUB","Cuba","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","88075","false","-1","N/A",,"false","88075","false",,"false",,"412111","412111","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","196","CYP","Cyprus","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13460","false","-1","N/A",,"false","13460","false",,"false",,"33562","33562","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","218","ECU","Ecuador","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16931","false","-1","N/A",,"false","16931","false",,"false",,"162341","162341","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","222","SLV","El Salvador","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","463971","false","-1","N/A",,"false","463971","false",,"false",,"2440579","2440579","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","226","GNQ","Equatorial Guinea","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","850","false","-1","N/A",,"false","850","false",,"false",,"9390","9390","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","231","ETH","Ethiopia","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3692113","false","-1","N/A",,"false","3692113","false",,"false",,"17225351","17225351","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","246","FIN","Finland","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","791","false","-1","N/A",,"false","791","false",,"false",,"5196","5196","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","251","FRA","France","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","494729","false","-1","N/A",,"false","494729","false",,"false",,"3650697","3650697","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","262","DJI","Djibouti","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","169507","false","-1","N/A",,"false","169507","false",,"false",,"828575","828575","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4941806","false","-1","N/A",,"false","4941806","false",,"false",,"32763765","32763765","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","300","GRC","Greece","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29164","false","-1","N/A",,"false","29164","false",,"false",,"263097","263097","0","true","false",
"C","A","20160101","2016","52","2016","36","AUS","Australia","M","Import","320","GTM","Guatemala","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1517544","false","-1","N/A",,"false","1517544","false",,"false",,"7562912","7562912","0","true","false",
